words,tf,business_id
great,285.0,7bJGh3PkW9tr3rXC6P2uwA
good,301.0,7bJGh3PkW9tr3rXC6P2uwA
food,439.0,7bJGh3PkW9tr3rXC6P2uwA
like,175.0,7Vy1FHvdD22nzEB6zfaUFQ
wait,194.0,7Vy1FHvdD22nzEB6zfaUFQ
time,269.0,7Vy1FHvdD22nzEB6zfaUFQ
service,283.0,7Vy1FHvdD22nzEB6zfaUFQ
egg,294.0,7Vy1FHvdD22nzEB6zfaUFQ
place,302.0,7Vy1FHvdD22nzEB6zfaUFQ
great,311.0,7Vy1FHvdD22nzEB6zfaUFQ
good,316.0,7Vy1FHvdD22nzEB6zfaUFQ
breakfast,320.0,7Vy1FHvdD22nzEB6zfaUFQ
food,426.0,7Vy1FHvdD22nzEB6zfaUFQ
ashleys,5.0,7VolXIRudSw6lU-1AyuJXg
one,6.0,7VolXIRudSw6lU-1AyuJXg
bakery,6.0,7VolXIRudSw6lU-1AyuJXg
icing,6.0,7VolXIRudSw6lU-1AyuJXg
cheesecake,8.0,7VolXIRudSw6lU-1AyuJXg
shortcake,9.0,7VolXIRudSw6lU-1AyuJXg
slice,11.0,7VolXIRudSw6lU-1AyuJXg
cupcake,13.0,7VolXIRudSw6lU-1AyuJXg
strawberry,16.0,7VolXIRudSw6lU-1AyuJXg
cake,27.0,7VolXIRudSw6lU-1AyuJXg
bread,30.0,7V-_PpeQfrD6PyEklSwEdg
price,30.0,7V-_PpeQfrD6PyEklSwEdg
order,31.0,7V-_PpeQfrD6PyEklSwEdg
food,33.0,7V-_PpeQfrD6PyEklSwEdg
time,33.0,7V-_PpeQfrD6PyEklSwEdg
place,37.0,7V-_PpeQfrD6PyEklSwEdg
one,39.0,7V-_PpeQfrD6PyEklSwEdg
good,42.0,7V-_PpeQfrD6PyEklSwEdg
pizza,43.0,7V-_PpeQfrD6PyEklSwEdg
cake,61.0,7V-_PpeQfrD6PyEklSwEdg
always,40.0,7QVS6kcmc2vfp3TDCGX-Cw
best,41.0,7QVS6kcmc2vfp3TDCGX-Cw
cheese,41.0,7QVS6kcmc2vfp3TDCGX-Cw
ive,42.0,7QVS6kcmc2vfp3TDCGX-Cw
chicken,42.0,7QVS6kcmc2vfp3TDCGX-Cw
time,49.0,7QVS6kcmc2vfp3TDCGX-Cw
colonial,65.0,7QVS6kcmc2vfp3TDCGX-Cw
place,73.0,7QVS6kcmc2vfp3TDCGX-Cw
good,81.0,7QVS6kcmc2vfp3TDCGX-Cw
pizza,207.0,7QVS6kcmc2vfp3TDCGX-Cw
one,713.0,7Iv-6B0EH-yVo5o_VnykWw
history,745.0,7Iv-6B0EH-yVo5o_VnykWw
movie,751.0,7Iv-6B0EH-yVo5o_VnykWw
experience,804.0,7Iv-6B0EH-yVo5o_VnykWw
day,810.0,7Iv-6B0EH-yVo5o_VnykWw
time,934.0,7Iv-6B0EH-yVo5o_VnykWw
see,950.0,7Iv-6B0EH-yVo5o_VnykWw
exhibit,972.0,7Iv-6B0EH-yVo5o_VnykWw
war,1147.0,7Iv-6B0EH-yVo5o_VnykWw
museum,3225.0,7Iv-6B0EH-yVo5o_VnykWw
ive,35.0,7Ib3c257XiwF4SdSD7GMkA
time,38.0,7Ib3c257XiwF4SdSD7GMkA
guy,38.0,7Ib3c257XiwF4SdSD7GMkA
hair,43.0,7Ib3c257XiwF4SdSD7GMkA
place,48.0,7Ib3c257XiwF4SdSD7GMkA
shop,52.0,7Ib3c257XiwF4SdSD7GMkA
cut,54.0,7Ib3c257XiwF4SdSD7GMkA
great,69.0,7Ib3c257XiwF4SdSD7GMkA
haircut,69.0,7Ib3c257XiwF4SdSD7GMkA
barber,70.0,7Ib3c257XiwF4SdSD7GMkA
always,6.0,7HR4i4ukmBXGy0IGxCnpPg
feel,6.0,7HR4i4ukmBXGy0IGxCnpPg
year,6.0,7HR4i4ukmBXGy0IGxCnpPg
customer,6.0,7HR4i4ukmBXGy0IGxCnpPg
performance,6.0,7HR4i4ukmBXGy0IGxCnpPg
professional,6.0,7HR4i4ukmBXGy0IGxCnpPg
staff,6.0,7HR4i4ukmBXGy0IGxCnpPg
dr,7.0,7HR4i4ukmBXGy0IGxCnpPg
service,7.0,7HR4i4ukmBXGy0IGxCnpPg
eyecare,7.0,7HR4i4ukmBXGy0IGxCnpPg
back,171.0,7GSOAWAlmIvKdbAVFBL_Cw
boise,172.0,7GSOAWAlmIvKdbAVFBL_Cw
bardenay,183.0,7GSOAWAlmIvKdbAVFBL_Cw
time,193.0,7GSOAWAlmIvKdbAVFBL_Cw
service,253.0,7GSOAWAlmIvKdbAVFBL_Cw
place,310.0,7GSOAWAlmIvKdbAVFBL_Cw
drink,317.0,7GSOAWAlmIvKdbAVFBL_Cw
good,358.0,7GSOAWAlmIvKdbAVFBL_Cw
great,371.0,7GSOAWAlmIvKdbAVFBL_Cw
food,448.0,7GSOAWAlmIvKdbAVFBL_Cw
delicious,7.0,77eLvITjZT6P6KNSsw0n4g
great,7.0,77eLvITjZT6P6KNSsw0n4g
friendly,7.0,77eLvITjZT6P6KNSsw0n4g
ordered,7.0,77eLvITjZT6P6KNSsw0n4g
asked,7.0,77eLvITjZT6P6KNSsw0n4g
waiter,8.0,77eLvITjZT6P6KNSsw0n4g
place,9.0,77eLvITjZT6P6KNSsw0n4g
restaurant,10.0,77eLvITjZT6P6KNSsw0n4g
service,10.0,77eLvITjZT6P6KNSsw0n4g
food,15.0,77eLvITjZT6P6KNSsw0n4g
good,30.0,75QEzGOeH7T0WmVBtmZNuQ
get,31.0,75QEzGOeH7T0WmVBtmZNuQ
great,32.0,75QEzGOeH7T0WmVBtmZNuQ
hoagie,35.0,75QEzGOeH7T0WmVBtmZNuQ
italian,35.0,75QEzGOeH7T0WmVBtmZNuQ
pie,37.0,75QEzGOeH7T0WmVBtmZNuQ
place,37.0,75QEzGOeH7T0WmVBtmZNuQ
best,38.0,75QEzGOeH7T0WmVBtmZNuQ
pizza,39.0,75QEzGOeH7T0WmVBtmZNuQ
sandwich,52.0,75QEzGOeH7T0WmVBtmZNuQ
course,88.0,73ZXjIfdHJs59XOzKHQ45g
place,98.0,73ZXjIfdHJs59XOzKHQ45g
wine,100.0,73ZXjIfdHJs59XOzKHQ45g
good,111.0,73ZXjIfdHJs59XOzKHQ45g
tasting,119.0,73ZXjIfdHJs59XOzKHQ45g
great,127.0,73ZXjIfdHJs59XOzKHQ45g
service,134.0,73ZXjIfdHJs59XOzKHQ45g
restaurant,135.0,73ZXjIfdHJs59XOzKHQ45g
food,160.0,73ZXjIfdHJs59XOzKHQ45g
menu,194.0,73ZXjIfdHJs59XOzKHQ45g
drink,391.0,73UjNbSoQjQAOS45rcihFg
mexican,394.0,73UjNbSoQjQAOS45rcihFg
like,403.0,73UjNbSoQjQAOS45rcihFg
taco,426.0,73UjNbSoQjQAOS45rcihFg
time,452.0,73UjNbSoQjQAOS45rcihFg
great,526.0,73UjNbSoQjQAOS45rcihFg
margarita,556.0,73UjNbSoQjQAOS45rcihFg
place,634.0,73UjNbSoQjQAOS45rcihFg
good,714.0,73UjNbSoQjQAOS45rcihFg
food,827.0,73UjNbSoQjQAOS45rcihFg
time,38.0,73SBw4e6ntvfJdH2I3NV1w
like,40.0,73SBw4e6ntvfJdH2I3NV1w
great,41.0,73SBw4e6ntvfJdH2I3NV1w
go,44.0,73SBw4e6ntvfJdH2I3NV1w
restaurant,50.0,73SBw4e6ntvfJdH2I3NV1w
mexican,64.0,73SBw4e6ntvfJdH2I3NV1w
service,65.0,73SBw4e6ntvfJdH2I3NV1w
place,67.0,73SBw4e6ntvfJdH2I3NV1w
good,72.0,73SBw4e6ntvfJdH2I3NV1w
food,114.0,73SBw4e6ntvfJdH2I3NV1w
like,53.0,6yIf8bkxnIQqa2qja3QdRA
place,57.0,6yIf8bkxnIQqa2qja3QdRA
item,61.0,6yIf8bkxnIQqa2qja3QdRA
yims,64.0,6yIf8bkxnIQqa2qja3QdRA
food,64.0,6yIf8bkxnIQqa2qja3QdRA
selection,65.0,6yIf8bkxnIQqa2qja3QdRA
market,78.0,6yIf8bkxnIQqa2qja3QdRA
store,79.0,6yIf8bkxnIQqa2qja3QdRA
korean,88.0,6yIf8bkxnIQqa2qja3QdRA
asian,133.0,6yIf8bkxnIQqa2qja3QdRA
get,16.0,6yEhUI01sA-Cs1hST1J7yg
would,17.0,6yEhUI01sA-Cs1hST1J7yg
beef,18.0,6yEhUI01sA-Cs1hST1J7yg
ordered,19.0,6yEhUI01sA-Cs1hST1J7yg
time,20.0,6yEhUI01sA-Cs1hST1J7yg
chicken,24.0,6yEhUI01sA-Cs1hST1J7yg
good,32.0,6yEhUI01sA-Cs1hST1J7yg
place,38.0,6yEhUI01sA-Cs1hST1J7yg
chinese,44.0,6yEhUI01sA-Cs1hST1J7yg
food,54.0,6yEhUI01sA-Cs1hST1J7yg
order,55.0,6vWKezveJpsWgjl5Cd3l-g
back,64.0,6vWKezveJpsWgjl5Cd3l-g
time,66.0,6vWKezveJpsWgjl5Cd3l-g
puerto,70.0,6vWKezveJpsWgjl5Cd3l-g
u,73.0,6vWKezveJpsWgjl5Cd3l-g
place,78.0,6vWKezveJpsWgjl5Cd3l-g
good,87.0,6vWKezveJpsWgjl5Cd3l-g
restaurant,89.0,6vWKezveJpsWgjl5Cd3l-g
service,95.0,6vWKezveJpsWgjl5Cd3l-g
food,258.0,6vWKezveJpsWgjl5Cd3l-g
chicken,37.0,6ujYoGpCBh8A-PJyzZvzNg
mediterranean,40.0,6ujYoGpCBh8A-PJyzZvzNg
falafel,42.0,6ujYoGpCBh8A-PJyzZvzNg
place,48.0,6ujYoGpCBh8A-PJyzZvzNg
shawarma,49.0,6ujYoGpCBh8A-PJyzZvzNg
good,51.0,6ujYoGpCBh8A-PJyzZvzNg
market,53.0,6ujYoGpCBh8A-PJyzZvzNg
delicious,58.0,6ujYoGpCBh8A-PJyzZvzNg
great,58.0,6ujYoGpCBh8A-PJyzZvzNg
food,102.0,6ujYoGpCBh8A-PJyzZvzNg
order,19.0,6uDjRpAfvKIEWuI1auLpkg
thin,20.0,6uDjRpAfvKIEWuI1auLpkg
uncle,21.0,6uDjRpAfvKIEWuI1auLpkg
crust,21.0,6uDjRpAfvKIEWuI1auLpkg
place,21.0,6uDjRpAfvKIEWuI1auLpkg
time,22.0,6uDjRpAfvKIEWuI1auLpkg
salad,23.0,6uDjRpAfvKIEWuI1auLpkg
leo,25.0,6uDjRpAfvKIEWuI1auLpkg
good,36.0,6uDjRpAfvKIEWuI1auLpkg
pizza,101.0,6uDjRpAfvKIEWuI1auLpkg
one,7.0,6u51kembCosi-fLsPwUbCA
picture,7.0,6u51kembCosi-fLsPwUbCA
customer,8.0,6u51kembCosi-fLsPwUbCA
location,9.0,6u51kembCosi-fLsPwUbCA
bree,9.0,6u51kembCosi-fLsPwUbCA
even,10.0,6u51kembCosi-fLsPwUbCA
time,11.0,6u51kembCosi-fLsPwUbCA
item,13.0,6u51kembCosi-fLsPwUbCA
store,17.0,6u51kembCosi-fLsPwUbCA
target,22.0,6u51kembCosi-fLsPwUbCA
boise,174.0,6q_i-nV0R4r7bqjIHSKjFw
burger,175.0,6q_i-nV0R4r7bqjIHSKjFw
barrel,184.0,6q_i-nV0R4r7bqjIHSKjFw
time,203.0,6q_i-nV0R4r7bqjIHSKjFw
service,240.0,6q_i-nV0R4r7bqjIHSKjFw
place,305.0,6q_i-nV0R4r7bqjIHSKjFw
good,353.0,6q_i-nV0R4r7bqjIHSKjFw
great,399.0,6q_i-nV0R4r7bqjIHSKjFw
food,432.0,6q_i-nV0R4r7bqjIHSKjFw
beer,617.0,6q_i-nV0R4r7bqjIHSKjFw
drink,69.0,6p07zfmJWvytr0paqpyvbg
laylas,76.0,6p07zfmJWvytr0paqpyvbg
time,76.0,6p07zfmJWvytr0paqpyvbg
good,83.0,6p07zfmJWvytr0paqpyvbg
nashville,89.0,6p07zfmJWvytr0paqpyvbg
place,106.0,6p07zfmJWvytr0paqpyvbg
band,123.0,6p07zfmJWvytr0paqpyvbg
great,124.0,6p07zfmJWvytr0paqpyvbg
bar,140.0,6p07zfmJWvytr0paqpyvbg
music,155.0,6p07zfmJWvytr0paqpyvbg
get,48.0,6o2IHdoeKPzr1Q5qKV3k7A
sandwich,49.0,6o2IHdoeKPzr1Q5qKV3k7A
one,51.0,6o2IHdoeKPzr1Q5qKV3k7A
bar,58.0,6o2IHdoeKPzr1Q5qKV3k7A
beer,63.0,6o2IHdoeKPzr1Q5qKV3k7A
burger,70.0,6o2IHdoeKPzr1Q5qKV3k7A
place,71.0,6o2IHdoeKPzr1Q5qKV3k7A
good,101.0,6o2IHdoeKPzr1Q5qKV3k7A
food,109.0,6o2IHdoeKPzr1Q5qKV3k7A
great,117.0,6o2IHdoeKPzr1Q5qKV3k7A
service,40.0,6mrC_xP_Hb9TMaQLHsKW1w
restaurant,41.0,6mrC_xP_Hb9TMaQLHsKW1w
roll,43.0,6mrC_xP_Hb9TMaQLHsKW1w
bowl,51.0,6mrC_xP_Hb9TMaQLHsKW1w
fresh,54.0,6mrC_xP_Hb9TMaQLHsKW1w
vietnamese,54.0,6mrC_xP_Hb9TMaQLHsKW1w
food,92.0,6mrC_xP_Hb9TMaQLHsKW1w
good,92.0,6mrC_xP_Hb9TMaQLHsKW1w
place,95.0,6mrC_xP_Hb9TMaQLHsKW1w
pho,162.0,6mrC_xP_Hb9TMaQLHsKW1w
get,38.0,6gWqLpgVWhzdJWxlVJcSlQ
new,38.0,6gWqLpgVWhzdJWxlVJcSlQ
got,39.0,6gWqLpgVWhzdJWxlVJcSlQ
job,41.0,6gWqLpgVWhzdJWxlVJcSlQ
like,43.0,6gWqLpgVWhzdJWxlVJcSlQ
tyrone,44.0,6gWqLpgVWhzdJWxlVJcSlQ
back,48.0,6gWqLpgVWhzdJWxlVJcSlQ
great,50.0,6gWqLpgVWhzdJWxlVJcSlQ
spot,56.0,6gWqLpgVWhzdJWxlVJcSlQ
car,175.0,6gWqLpgVWhzdJWxlVJcSlQ
great,421.0,6ewV-e7-39oqYUq3yZuIyw
good,433.0,6ewV-e7-39oqYUq3yZuIyw
wait,435.0,6ewV-e7-39oqYUq3yZuIyw
sabrinas,454.0,6ewV-e7-39oqYUq3yZuIyw
time,457.0,6ewV-e7-39oqYUq3yZuIyw
place,462.0,6ewV-e7-39oqYUq3yZuIyw
brunch,499.0,6ewV-e7-39oqYUq3yZuIyw
french,511.0,6ewV-e7-39oqYUq3yZuIyw
toast,566.0,6ewV-e7-39oqYUq3yZuIyw
food,649.0,6ewV-e7-39oqYUq3yZuIyw
budino,1156.0,6ajnOk0GcY9xbb5Ocaw8Gw
one,1183.0,6ajnOk0GcY9xbb5Ocaw8Gw
dish,1227.0,6ajnOk0GcY9xbb5Ocaw8Gw
barbuzzo,1248.0,6ajnOk0GcY9xbb5Ocaw8Gw
restaurant,1499.0,6ajnOk0GcY9xbb5Ocaw8Gw
place,1547.0,6ajnOk0GcY9xbb5Ocaw8Gw
great,1635.0,6ajnOk0GcY9xbb5Ocaw8Gw
good,1982.0,6ajnOk0GcY9xbb5Ocaw8Gw
food,2071.0,6ajnOk0GcY9xbb5Ocaw8Gw
pizza,2166.0,6ajnOk0GcY9xbb5Ocaw8Gw
alligator,1787.0,6a4gLLFSgr-Q6CZXDLzBGQ
service,1837.0,6a4gLLFSgr-Q6CZXDLzBGQ
fried,1843.0,6a4gLLFSgr-Q6CZXDLzBGQ
pork,2043.0,6a4gLLFSgr-Q6CZXDLzBGQ
oyster,2185.0,6a4gLLFSgr-Q6CZXDLzBGQ
place,2232.0,6a4gLLFSgr-Q6CZXDLzBGQ
great,2402.0,6a4gLLFSgr-Q6CZXDLzBGQ
cochon,2770.0,6a4gLLFSgr-Q6CZXDLzBGQ
good,3106.0,6a4gLLFSgr-Q6CZXDLzBGQ
food,3191.0,6a4gLLFSgr-Q6CZXDLzBGQ
get,90.0,6_d8wy4dlTH3jVmjyn3o7w
back,93.0,6_d8wy4dlTH3jVmjyn3o7w
stylist,95.0,6_d8wy4dlTH3jVmjyn3o7w
salon,102.0,6_d8wy4dlTH3jVmjyn3o7w
experience,105.0,6_d8wy4dlTH3jVmjyn3o7w
cut,107.0,6_d8wy4dlTH3jVmjyn3o7w
massage,121.0,6_d8wy4dlTH3jVmjyn3o7w
spa,121.0,6_d8wy4dlTH3jVmjyn3o7w
time,124.0,6_d8wy4dlTH3jVmjyn3o7w
hair,230.0,6_d8wy4dlTH3jVmjyn3o7w
sauce,51.0,6N44KZ0qDcY1n1Rz0Nw3bg
restaurant,52.0,6N44KZ0qDcY1n1Rz0Nw3bg
night,53.0,6N44KZ0qDcY1n1Rz0Nw3bg
special,53.0,6N44KZ0qDcY1n1Rz0Nw3bg
salad,56.0,6N44KZ0qDcY1n1Rz0Nw3bg
napoli,63.0,6N44KZ0qDcY1n1Rz0Nw3bg
service,80.0,6N44KZ0qDcY1n1Rz0Nw3bg
good,85.0,6N44KZ0qDcY1n1Rz0Nw3bg
great,106.0,6N44KZ0qDcY1n1Rz0Nw3bg
food,115.0,6N44KZ0qDcY1n1Rz0Nw3bg
restaurant,111.0,6KoyHbN2qSUsioqrjXLeEg
drink,112.0,6KoyHbN2qSUsioqrjXLeEg
time,113.0,6KoyHbN2qSUsioqrjXLeEg
service,117.0,6KoyHbN2qSUsioqrjXLeEg
back,120.0,6KoyHbN2qSUsioqrjXLeEg
good,125.0,6KoyHbN2qSUsioqrjXLeEg
place,138.0,6KoyHbN2qSUsioqrjXLeEg
answer,142.0,6KoyHbN2qSUsioqrjXLeEg
food,173.0,6KoyHbN2qSUsioqrjXLeEg
great,227.0,6KoyHbN2qSUsioqrjXLeEg
one,46.0,65S1_pUre8OLfBT42L7L8g
author,47.0,65S1_pUre8OLfBT42L7L8g
great,50.0,65S1_pUre8OLfBT42L7L8g
selection,51.0,65S1_pUre8OLfBT42L7L8g
time,52.0,65S1_pUre8OLfBT42L7L8g
local,55.0,65S1_pUre8OLfBT42L7L8g
store,71.0,65S1_pUre8OLfBT42L7L8g
parnassus,77.0,65S1_pUre8OLfBT42L7L8g
bookstore,104.0,65S1_pUre8OLfBT42L7L8g
book,236.0,65S1_pUre8OLfBT42L7L8g
like,18.0,64K5V7Qv2C5RQB711pYsag
time,18.0,64K5V7Qv2C5RQB711pYsag
even,20.0,64K5V7Qv2C5RQB711pYsag
phone,21.0,64K5V7Qv2C5RQB711pYsag
service,23.0,64K5V7Qv2C5RQB711pYsag
customer,23.0,64K5V7Qv2C5RQB711pYsag
one,25.0,64K5V7Qv2C5RQB711pYsag
store,41.0,64K5V7Qv2C5RQB711pYsag
best,63.0,64K5V7Qv2C5RQB711pYsag
buy,69.0,64K5V7Qv2C5RQB711pYsag
great,102.0,60xFUHDmopm4FRzK6bPRTw
collection,105.0,60xFUHDmopm4FRzK6bPRTw
one,120.0,60xFUHDmopm4FRzK6bPRTw
time,152.0,60xFUHDmopm4FRzK6bPRTw
st,167.0,60xFUHDmopm4FRzK6bPRTw
exhibit,175.0,60xFUHDmopm4FRzK6bPRTw
louis,195.0,60xFUHDmopm4FRzK6bPRTw
free,289.0,60xFUHDmopm4FRzK6bPRTw
art,498.0,60xFUHDmopm4FRzK6bPRTw
museum,527.0,60xFUHDmopm4FRzK6bPRTw
back,90.0,5zOYg50gWuLkg7vfxjDsEw
wing,98.0,5zOYg50gWuLkg7vfxjDsEw
time,103.0,5zOYg50gWuLkg7vfxjDsEw
food,120.0,5zOYg50gWuLkg7vfxjDsEw
great,152.0,5zOYg50gWuLkg7vfxjDsEw
good,155.0,5zOYg50gWuLkg7vfxjDsEw
best,161.0,5zOYg50gWuLkg7vfxjDsEw
place,187.0,5zOYg50gWuLkg7vfxjDsEw
fry,222.0,5zOYg50gWuLkg7vfxjDsEw
burger,708.0,5zOYg50gWuLkg7vfxjDsEw
time,76.0,5wgoIQXyP3BEPZLiVi1W8A
music,77.0,5wgoIQXyP3BEPZLiVi1W8A
band,80.0,5wgoIQXyP3BEPZLiVi1W8A
show,81.0,5wgoIQXyP3BEPZLiVi1W8A
drink,81.0,5wgoIQXyP3BEPZLiVi1W8A
great,110.0,5wgoIQXyP3BEPZLiVi1W8A
good,113.0,5wgoIQXyP3BEPZLiVi1W8A
place,114.0,5wgoIQXyP3BEPZLiVi1W8A
food,132.0,5wgoIQXyP3BEPZLiVi1W8A
bar,141.0,5wgoIQXyP3BEPZLiVi1W8A
great,236.0,5qWdftveruKnOJ9FKXcGcA
one,250.0,5qWdftveruKnOJ9FKXcGcA
food,253.0,5qWdftveruKnOJ9FKXcGcA
bar,260.0,5qWdftveruKnOJ9FKXcGcA
u,266.0,5qWdftveruKnOJ9FKXcGcA
time,272.0,5qWdftveruKnOJ9FKXcGcA
salad,277.0,5qWdftveruKnOJ9FKXcGcA
service,281.0,5qWdftveruKnOJ9FKXcGcA
table,282.0,5qWdftveruKnOJ9FKXcGcA
meat,625.0,5qWdftveruKnOJ9FKXcGcA
time,53.0,5kXqNRNpxm4vP_awcidPDA
breakfast,64.0,5kXqNRNpxm4vP_awcidPDA
service,65.0,5kXqNRNpxm4vP_awcidPDA
like,66.0,5kXqNRNpxm4vP_awcidPDA
great,78.0,5kXqNRNpxm4vP_awcidPDA
back,79.0,5kXqNRNpxm4vP_awcidPDA
place,99.0,5kXqNRNpxm4vP_awcidPDA
good,99.0,5kXqNRNpxm4vP_awcidPDA
diner,111.0,5kXqNRNpxm4vP_awcidPDA
food,164.0,5kXqNRNpxm4vP_awcidPDA
time,87.0,5iooYc7woWdiRU1uq9jpNg
great,87.0,5iooYc7woWdiRU1uq9jpNg
cash,99.0,5iooYc7woWdiRU1uq9jpNg
vietnamese,105.0,5iooYc7woWdiRU1uq9jpNg
stew,106.0,5iooYc7woWdiRU1uq9jpNg
beef,136.0,5iooYc7woWdiRU1uq9jpNg
food,146.0,5iooYc7woWdiRU1uq9jpNg
place,165.0,5iooYc7woWdiRU1uq9jpNg
good,172.0,5iooYc7woWdiRU1uq9jpNg
pho,280.0,5iooYc7woWdiRU1uq9jpNg
like,23.0,5f7-8ijCfpxwDg_q0Jfinw
dinner,24.0,5f7-8ijCfpxwDg_q0Jfinw
nice,27.0,5f7-8ijCfpxwDg_q0Jfinw
time,27.0,5f7-8ijCfpxwDg_q0Jfinw
menu,28.0,5f7-8ijCfpxwDg_q0Jfinw
great,29.0,5f7-8ijCfpxwDg_q0Jfinw
place,32.0,5f7-8ijCfpxwDg_q0Jfinw
bar,38.0,5f7-8ijCfpxwDg_q0Jfinw
good,40.0,5f7-8ijCfpxwDg_q0Jfinw
food,51.0,5f7-8ijCfpxwDg_q0Jfinw
fish,208.0,5eayf0Y0TY1ufCWXAk_a3Q
great,209.0,5eayf0Y0TY1ufCWXAk_a3Q
get,217.0,5eayf0Y0TY1ufCWXAk_a3Q
salsa,254.0,5eayf0Y0TY1ufCWXAk_a3Q
good,256.0,5eayf0Y0TY1ufCWXAk_a3Q
baja,292.0,5eayf0Y0TY1ufCWXAk_a3Q
food,307.0,5eayf0Y0TY1ufCWXAk_a3Q
taco,322.0,5eayf0Y0TY1ufCWXAk_a3Q
place,377.0,5eayf0Y0TY1ufCWXAk_a3Q
burrito,666.0,5eayf0Y0TY1ufCWXAk_a3Q
job,13.0,5bbY-DLjNBXoQPoueBFnEA
work,14.0,5bbY-DLjNBXoQPoueBFnEA
dave,14.0,5bbY-DLjNBXoQPoueBFnEA
called,16.0,5bbY-DLjNBXoQPoueBFnEA
would,16.0,5bbY-DLjNBXoQPoueBFnEA
call,17.0,5bbY-DLjNBXoQPoueBFnEA
came,17.0,5bbY-DLjNBXoQPoueBFnEA
toilet,24.0,5bbY-DLjNBXoQPoueBFnEA
plumbing,26.0,5bbY-DLjNBXoQPoueBFnEA
friend,35.0,5bbY-DLjNBXoQPoueBFnEA
batch,67.0,5JiDLN6spnuAVrEN6csvzw
back,71.0,5JiDLN6spnuAVrEN6csvzw
one,76.0,5JiDLN6spnuAVrEN6csvzw
grilled,78.0,5JiDLN6spnuAVrEN6csvzw
great,91.0,5JiDLN6spnuAVrEN6csvzw
good,93.0,5JiDLN6spnuAVrEN6csvzw
cheese,100.0,5JiDLN6spnuAVrEN6csvzw
whiskey,142.0,5JiDLN6spnuAVrEN6csvzw
place,149.0,5JiDLN6spnuAVrEN6csvzw
donut,246.0,5JiDLN6spnuAVrEN6csvzw
back,6.0,5J62KjDfOgHkDbKdkAqEsg
id,7.0,5J62KjDfOgHkDbKdkAqEsg
door,7.0,5J62KjDfOgHkDbKdkAqEsg
dmv,7.0,5J62KjDfOgHkDbKdkAqEsg
location,7.0,5J62KjDfOgHkDbKdkAqEsg
service,7.0,5J62KjDfOgHkDbKdkAqEsg
office,7.0,5J62KjDfOgHkDbKdkAqEsg
people,8.0,5J62KjDfOgHkDbKdkAqEsg
license,10.0,5J62KjDfOgHkDbKdkAqEsg
one,10.0,5J62KjDfOgHkDbKdkAqEsg
restaurant,228.0,5IvBJJl3bemFixZ9uh_wXg
like,252.0,5IvBJJl3bemFixZ9uh_wXg
time,267.0,5IvBJJl3bemFixZ9uh_wXg
rathskeller,296.0,5IvBJJl3bemFixZ9uh_wXg
great,414.0,5IvBJJl3bemFixZ9uh_wXg
good,439.0,5IvBJJl3bemFixZ9uh_wXg
place,448.0,5IvBJJl3bemFixZ9uh_wXg
german,569.0,5IvBJJl3bemFixZ9uh_wXg
beer,668.0,5IvBJJl3bemFixZ9uh_wXg
food,673.0,5IvBJJl3bemFixZ9uh_wXg
life,3.0,5GPBADu2JgeyngJUWEf81A
program,3.0,5GPBADu2JgeyngJUWEf81A
help,3.0,5GPBADu2JgeyngJUWEf81A
holiday,3.0,5GPBADu2JgeyngJUWEf81A
helped,3.0,5GPBADu2JgeyngJUWEf81A
service,3.0,5GPBADu2JgeyngJUWEf81A
volunteer,4.0,5GPBADu2JgeyngJUWEf81A
like,4.0,5GPBADu2JgeyngJUWEf81A
mission,6.0,5GPBADu2JgeyngJUWEf81A
people,7.0,5GPBADu2JgeyngJUWEf81A
food,153.0,5Fs604P6wfdVNy9jt8kc5Q
sandwich,178.0,5Fs604P6wfdVNy9jt8kc5Q
cash,179.0,5Fs604P6wfdVNy9jt8kc5Q
great,183.0,5Fs604P6wfdVNy9jt8kc5Q
cheesesteak,206.0,5Fs604P6wfdVNy9jt8kc5Q
good,213.0,5Fs604P6wfdVNy9jt8kc5Q
steak,259.0,5Fs604P6wfdVNy9jt8kc5Q
philly,264.0,5Fs604P6wfdVNy9jt8kc5Q
place,277.0,5Fs604P6wfdVNy9jt8kc5Q
cheese,297.0,5Fs604P6wfdVNy9jt8kc5Q
first,41.0,5E4I9dsYlfgF3_pDdW_9pQ
house,43.0,5E4I9dsYlfgF3_pDdW_9pQ
selection,43.0,5E4I9dsYlfgF3_pDdW_9pQ
great,44.0,5E4I9dsYlfgF3_pDdW_9pQ
place,48.0,5E4I9dsYlfgF3_pDdW_9pQ
new,50.0,5E4I9dsYlfgF3_pDdW_9pQ
store,53.0,5E4I9dsYlfgF3_pDdW_9pQ
bookstore,66.0,5E4I9dsYlfgF3_pDdW_9pQ
faulkner,110.0,5E4I9dsYlfgF3_pDdW_9pQ
book,220.0,5E4I9dsYlfgF3_pDdW_9pQ
service,180.0,5DDPX5QQS43uACR1MiCVPA
pretzel,187.0,5DDPX5QQS43uACR1MiCVPA
time,189.0,5DDPX5QQS43uACR1MiCVPA
like,236.0,5DDPX5QQS43uACR1MiCVPA
place,287.0,5DDPX5QQS43uACR1MiCVPA
great,304.0,5DDPX5QQS43uACR1MiCVPA
good,378.0,5DDPX5QQS43uACR1MiCVPA
german,424.0,5DDPX5QQS43uACR1MiCVPA
beer,494.0,5DDPX5QQS43uACR1MiCVPA
